Well	Sample	Sample Type	Target	Target Type	Dye	Cq	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
F7	2	unkn	ZNF80	ref	SYBRGreen I	25.039	831.15	807.24	796.59	794.75	788.19	786.59	785.12	788.65	795.02	794.08	778.25	785.46	784.66	781.45	783.66	794.14	781.11	791.22	785.49	795.65	799.23	835.56	904.87	1013.17	1174.62	1437.52	1793.3	2084.39	2345.65	2569.09	2702.47	2855.15	2938.59	3011.51	3069.7	3073	3134.93	3165.82
F8	2	unkn	ZNF80	ref	SYBRGreen I	24.720	904.26	853.85	844.36	834.01	841.53	841.34	826.39	834.54	828.06	831.87	827.91	828.85	832.96	824.79	836.47	833.47	832.94	836.98	825.88	832.18	857.97	887.88	959.55	1079.27	1264.05	1557.15	1972.01	2325.03	2612.56	2861.09	3072.05	3228.63	3335.73	3403.17	3482.49	3538.34	3605.29	3639.42
F9	2	unkn	GPR15	ref	SYBRGreen I	24.950	919.9	867.37	842.57	830.01	833.34	832.29	832.7	856.36	835.38	823.36	834.45	832.8	825.56	827.7	818.34	832.09	832.43	819.4	827.84	841.51	850.56	883.7	940.33	1053.05	1221.16	1440.55	1718.68	1922.6	2163.86	2368.46	2552.28	2657.91	2774.22	2888.5	2981.23	3043.15	3112.38	3167.83
F10	2	unkn	GPR15	ref	SYBRGreen I	25.528	782.11	730.78	737.22	728.81	719.75	716	723.31	724.55	721.92	715.68	713.58	720.22	704.05	705.92	714.96	722.52	715.53	711.78	716.15	725.19	734.63	752.72	796.72	885.9	1000.12	1202.01	1453.67	1652.12	1841.21	2007.09	2167.69	2299.11	2394.49	2469.57	2538.18	2603.77	2668.64	2699.96
G1	SJ-NB-6	unkn	Exon 1	toi	SYBRGreen I	-1.0	587.19	588.99	588.65	591.05	604.7	600.49	609.35	602.95	607.75	608.39	590.03	603.8	611.29	607.76	592.09	605.37	604.02	596.2	586.97	608.5	591.94	600.96	598.88	611.94	614.92	615.15	645.03	682.92	793.46	933.34	1151.19	1470.91	1823.29	2121.52	2402.76	2602.37	2782.85	2924.76
G2	SJ-NB-6	unkn	Exon 1	toi	SYBRGreen I	-1.0	589.49	567.94	577.88	576.3	580.26	574.7	577.91	576.82	573.14	573.26	576.65	586.72	585.74	592.05	581.82	588.35	585.61	590.34	580.78	589.22	583.78	592.02	592.62	592.81	597.04	604.71	627.28	650.89	723.97	814.53	979.19	1216.18	1482.32	1761.59	1994.45	2215.02	2368.32	2485.53
G3	SJ-NB-6	unkn	Exon 2	toi	SYBRGreen I	30.264	540.5	518.46	512.85	507.48	505.92	508.1	504.92	505.24	507.61	509.04	517.24	509.8	509.88	507.09	506.27	511.4	505.7	507.69	513.5	510.31	506.33	512.86	516.7	515.69	532.46	552.64	570.44	623.91	704.87	847.85	1087.51	1409.73	1750.76	2061.45	2277.58	2450.43	2586.57	2669.53
G4	SJ-NB-6	unkn	Exon 2	toi	SYBRGreen I	30.757	499.23	479.83	477.38	476.2	480.78	479.17	478.12	482.56	477.46	479.09	481.23	480.77	482.16	485.58	481.36	492.7	490.92	490.95	491.39	488.37	492.23	488.75	496.71	500.93	503.52	510.7	535.03	575.8	635.45	762.35	935.59	1223.55	1526.2	1813.54	2031.61	2187.06	2311.15	2430.23
G5	SJ-NB-6	unkn	Exon 3	toi	SYBRGreen I	29.968	541.93	520.88	517.58	509.62	517.87	523.63	515.47	512.93	525.26	526.01	525.33	516.07	524.49	524.29	526.9	524.48	528.06	526.51	526.74	524.71	532.86	526	529.51	535.28	537.63	563.58	584.04	623.27	722.87	867.23	1127.89	1431.12	1737.14	1987.49	2224.74	2405.11	2548.59	2612.27
G6	SJ-NB-6	unkn	Exon 3	toi	SYBRGreen I	30.374	628.69	586.31	578.49	573.32	579.68	580.23	578.42	574.48	586.03	586.25	598.94	582.58	571.61	578.62	586.78	590.19	580.6	583.33	587.13	587.1	586.17	586.13	589.61	595.81	591.37	607.38	628.57	670.87	741.47	872.84	1077.38	1400.27	1721.58	2039.67	2307.44	2514.13	2671.04	2776.68
G7	SJ-NB-6	unkn	ZNF80	ref	SYBRGreen I	28.180	771.21	740.46	743.82	717.52	740.51	722.78	727.66	741.1	737.91	750.4	737.28	736.16	733.59	731.61	745.48	736.96	737.88	749.65	748.96	755.71	748.01	762.07	762.02	770.4	811.86	850.27	960.25	1138.13	1430.98	1796.58	2179.09	2524.27	2791.36	3039.29	3184.16	3314.63	3416.73	3497.95
G8	SJ-NB-6	unkn	ZNF80	ref	SYBRGreen I	28.371	712.64	686.54	680.06	675.79	675.25	680.83	677.82	688.11	671.19	675.65	686.25	682.26	684.35	692.46	689.13	675.39	686.77	675.32	687.44	692.61	698.49	698.41	703.79	712.24	742.5	788.28	903.27	1047.55	1332.51	1677.71	2039.27	2368.66	2628.3	2824.46	2989.96	3058.56	3169.14	3234.9
G9	SJ-NB-6	unkn	GPR15	ref	SYBRGreen I	28.766	770.65	742.33	736.67	748.5	738.08	750.41	739.85	740.4	729.3	747.48	738.35	755.94	737.73	759.31	746.89	745.37	733.4	751.92	743.78	733.94	749.1	748.16	778.08	780.4	816.05	857.75	973.6	1143.42	1380.27	1661.99	1920.19	2151.24	2400.99	2585.41	2725.32	2859.68	2986.09	3071.53
G10	SJ-NB-6	unkn	GPR15	ref	SYBRGreen I	28.482	651.41	620.47	607.3	608.27	603.36	614.03	608.24	620.91	610.22	615.29	609.68	615.23	611.21	610.66	608.05	609.3	615.19	608.36	617.11	620.13	614.77	625.07	618.93	630.29	659.77	724.75	804.35	957.26	1119.98	1321.84	1470.81	1659.77	1812.87	1956.86	2050.01	2156	2239.76	2281.73
H1	SJ-NB-6	unkn	Exon 1	toi	SYBRGreen I	-1.0	512.87	505.86	512.75	511.66	515.09	508.06	516.18	512.01	526.07	521.21	514.86	521.47	522.47	522.14	518.39	522.01	528.04	538.54	536.24	524.42	537.77	517.79	522.04	542.76	539.13	557.73	553.25	591.93	665.87	805.79	987.94	1227.85	1494.17	1713.14	1919.95	2099.4	2219.1	2332.38
H2	SJ-NB-6	unkn	Exon 1	toi	SYBRGreen I	-1.0	526.71	549.17	551.82	567.38	558.27	557.97	559.87	553.81	567.3	569.63	563.88	575.15	568.82	562.47	565.8	568.5	567.87	575.16	561.21	566.78	559.81	574.5	572.25	577.57	581.42	598.68	618.06	643.61	716.6	835.94	1048.34	1281.86	1569.49	1849.31	2070.37	2267.89	2414.86	2515.03
H3	SJ-NB-6	unkn	Exon 2	toi	SYBRGreen I	30.519	507.85	516.28	525.79	525.75	535.8	526.1	539.48	540.94	531.93	536.72	534.06	533.29	531.51	539.64	525.16	532.43	529.74	519.6	516.11	525.81	527.23	527.3	537.59	535.44	555.99	560.48	584.32	641.71	741.04	926.67	1223.41	1602.82	2019.28	2380.46	2659.58	2856.85	3002.96	3109.09
H4	SJ-NB-6	unkn	Exon 2	toi	SYBRGreen I	29.498	497.09	518.74	525.72	530.41	519.45	527.59	524	523.42	521.99	521.93	523.07	519.34	520.93	522.21	531.88	522.9	525.16	528.99	522.98	519.9	521.58	521.19	533.55	524.81	538.32	554.8	588.32	640.03	713.67	853.1	1074.32	1416.26	1773.75	2081.02	2350.44	2531.13	2679.31	2767.58
H5	SJ-NB-6	unkn	Exon 3	toi	SYBRGreen I	30.008	474.83	504.57	492.81	508.63	505.9	503.7	508.16	498.32	499.08	503.62	508.97	505.74	504.52	509.98	503.6	502.23	507.31	506.59	508.74	516.67	510.25	515.76	519.18	520.5	530.04	528.32	550.55	594.78	656.47	758.29	929.6	1159.75	1409.2	1610.14	1808.45	1912.31	2055.64	2117.21
H6	SJ-NB-6	unkn	Exon 3	toi	SYBRGreen I	30.893	593.22	591.61	618.7	593.52	608.15	597.75	617.45	607.64	622.18	597.8	599.42	614.85	611.58	622.26	593.08	608.39	616.7	612.81	616.39	601.12	599.62	614.77	608.26	615.16	636.23	617.01	664.27	699.15	750.2	868.46	1022.91	1311.87	1647.45	1911.64	2199.18	2391.06	2566.64	2693.09
H7	SJ-NB-6	unkn	ZNF80	ref	SYBRGreen I	-1.0	745.36	758.13	778.52	786.72	759.97	760.33	779.72	781.65	767.99	760.54	770.76	788.66	784.88	768.3	744.98	776.98	771.01	777.11	783.96	764.03	774.25	770.97	795.88	815.7	848.14	911.88	1055.66	1265.02	1617.3	2088.96	2529.77	2913.49	3194.69	3462.45	3629.24	3743.51	3860.28	3963.19
H8	SJ-NB-6	unkn	ZNF80	ref	SYBRGreen I	-1.0	771.15	776.95	802.34	797.45	823.86	821.78	815.23	804.73	801.06	803.86	806.05	804.68	820.31	812.87	814.41	809.92	815.5	813.22	798.89	825.7	825.79	820.45	811.17	830.26	858.4	901.43	1025.58	1174.8	1438.46	1830.88	2265.61	2617.93	2919.41	3213.09	3442.22	3566.55	3661.31	3777.52
H9	SJ-NB-6	unkn	GPR15	ref	SYBRGreen I	-1.0	736.24	736.07	731.03	762.43	767.03	759.69	754.18	749.84	750.16	765.27	758.18	759.95	754.32	753.82	756.72	776.41	742.4	750.81	735.23	764.52	758.92	748.59	761.32	796.34	800.7	882.28	955.69	1099.02	1355.23	1659.22	1963.67	2184.41	2473.34	2688.52	2849.48	2987.7	3140.25	3227.57
H10	SJ-NB-6	unkn	GPR15	ref	SYBRGreen I	28.189	728.53	773.47	780.04	769.01	783.25	775.78	767.29	788.47	767.94	782.17	766.63	780.3	764.09	772.8	773.03	769.83	769.58	755.32	766.67	779.15	778.74	780	779.42	813.63	840.95	906.26	1020.85	1206.75	1467.73	1747.76	2050.41	2332.34	2598.25	2800.35	3048.58	3166.56	3275.24	3371.28
